customer_id,full_name,email,phone,signup_date,city,state,gender,age,loyalty_tier,data_notes,signup_date_raw
100230,Karan Sharma,user100230@dmart.com,6549533765,,Bhopal,Madhya Pradesh,M,37,Bronze,,15-11-2023
100231,Asha Joshi,user100231@dmart.com,9476422073,,Nagpur,Maharashtra,F,,Silver,,07-01-2024
100232,Anita Rao,user100232@dmart.com,6122393214,,Vadodara,Gujarat,,,,,12-03-2023
100233,Priya Sharma,user100233@dmart.com,6284866825,09-08-2025 00:00,Vadodara,Gujarat,M,16,Silver,Frequent buyer,09-08-2025 00:00
100234,Anita Singh,user100234@dmart.com,-8635432946,05-09-2025 00:00,Patna,Bihar,M,38,Silver,,05-09-2025 00:00
100235,Sunil Nair,user100235@dmart.com,9809283459,,Bengaluru,Karnataka,F,45,Gold,registered via app ,08-04-2023
100236,Sameer Kumar,user100236@dmart.com,-7812566107,12-03-2023 00:00,Pune,Maharashtra,F,,Silver,prefers discount ,12-03-2023 00:00
100237,Sunil Singh,,8078097843,20-01-2024 00:00,Bhopal,Madhya Pradesh,,11,Silver,registered via app ,20-01-2024 00:00
100238,Priya Khan,user100238@dmart.com,-9968058492,06-06-2024 00:00,Lucknow,Uttar Pradesh,M,39,Bronze,Frequent buyer,06-06-2024 00:00
100239,Ramesh Kumar,user100239@dmart.com,-8758626038,,Patna,Bihar,M,49,Bronze,,13-Jul-23
100240,Manish Joshi,user100240@dmart.com,8167771879,12-11-2025 00:00,Jaipur,Rajasthan,F,20,Silver,,12-11-2025 00:00
100241,Sameer Chaudhary,,-8289888606,,Delhi,Delhi,F,55,Bronze,,23-12-2025
100242,Neha Bhat,user100242@dmart.com,-9686349723,,Pune,Maharashtra,,40,Silver, ,31-Mar-25
100243,Kavita Nair,user100243@dmart.com,-8633318526,20-04-2025 15:52,Nagpur,Maharashtra,F,26,Silver,registered via app ,20-04-2025 15:52
100244,Pooja Verma,user100244@dmart.com,-6603186538,,Jaipur,Rajasthan,O,34,Bronze,Frequent buyer,07-11-2023
100245,Isha Mehta,user100245@dmart.com,8324691756,19-07-2025 00:00,Vadodara,Gujarat,F,41,Gold,Frequent buyer,19-07-2025 00:00
100246,Priya Nair,user100246@dmart.com,9048398856,,Delhi,Delhi,F,35,Silver,,19-08-2024
100247,Sneha Chaudhary,user100247@dmart.com,8740446442,,Indore,Madhya Pradesh,O,41,Gold,,18-07-2024
100248,Sneha Patel,user100248@dmart.com,-7863015120,26-09-2025 00:00,Bhopal,Madhya Pradesh,,23,Bronze,registered via app  ,26-09-2025 00:00
100249,Priya Rao,user100249@dmart.com,8491605278,,Surat,Gujarat,M,37,,registered via app ,13-05-2025
100250,Vikram Chaudhary,user100250@dmart.com,-7854555428,,Jaipur,Rajasthan,O,18,,Frequent buyer,18-03-2024
100251,Anita Gupta,user100251@dmart.com,-7068162939,,Kolkata,West Bengal,M,33,Silver,,26-10-2024
100252,Karan Khan,user100252@dmart.com,6738983529,,Indore,Madhya Pradesh,F,24,Silver,,02-Jul-23
100253,Suresh Nair,user100253@dmart.com,6799689181,,Lucknow,Uttar Pradesh,O,26,,,19-02-2024
100254,Karan Sharma,user100254@dmart.com,9007457640,,Bengaluru,Karnataka,,49,Bronze,prefers discount,29-Aug-24
100255,Vikram Chaudhary,user100255@dmart.com,-8288477670,27-02-2025 23:52,Kolkata,West Bengal,M,48,Bronze,,27-02-2025 23:52
100256,Rahul Patel,user100256@dmart.com,-7175911699,,Lucknow,Uttar Pradesh,F,42,Silver,Frequent buyer,24-03-2024
100257,Isha Mehta,user100257@dmart.com,8439909513,,Pune,Maharashtra,F,21,,,17-Jan-24
100258,Anita Joshi,user100258@dmart.com,7375054073,,Chennai,Tamil Nadu,M,31,Bronze,prefers discount,07-06-2023
100259,Priya Das,user100259@dmart.com,6450145299,,Surat,Gujarat,F,49,Silver,registered via app ,11-04-2024
100260,Manish Rao,user100260@dmart.com,6094983987,,Vadodara,Gujarat,O,36,Bronze,prefers discount,07-07-2025
100261,Anita Rao,user100261@dmart.com,9064941023,,Pune,Maharashtra,F,62,Gold,,01-06-2025
100262,Sunil Rao,user100262@dmart.com,9291234510,,Mumbai,Maharashtra,F,39,Silver,Frequent buyer,06-Oct-24
100263,Suresh Bhat,user100263@dmart.com,-6835881998,,Delhi,Delhi,M,37,Silver,registered via app ,01-07-2024
100264,Sneha Singh,user100264@dmart.com,6761974228,,Delhi,Delhi,F,31,Silver,prefers discount,31-May-25
100265,Suresh Gupta,user100265@dmart.com,9776570161,,Jaipur,Rajasthan,O,36,Bronze, ,05-05-2023
100266,Rohit Sharma,user100266@dmart.com,-7609908335,,Bengaluru,Karnataka,M,33,Gold,Frequent buyer,22-Jan-24
100267,Isha Gupta,user100267@dmart.com,-9033825503,,Vadodara,Gujarat,M,43,Bronze,,05-11-2025
100268,Asha Rao,user100268@dmart.com,-8137394889,,Indore,Madhya Pradesh,M,46,,Frequent buyer,21-11-2024
100269,Sunil Gupta,user100269@dmart.com,6808914943,,Nagpur,Maharashtra,M,25,Bronze,,27-Mar-23
100270,Karan Bhat,user100270@dmart.com,9250961547,,Lucknow,Uttar Pradesh,M,19,Bronze,registered via app ,16-02-2024
100271,Sneha Sharma,user100271@dmart.com,8618483657,16-10-2025 00:00,Kolkata,West Bengal,M,12,Bronze,,16-10-2025 00:00
100272,Suresh Kumar,user100272@dmart.com,6744570204,,Mumbai,Maharashtra,M,41,,prefers discount,04-Oct-24
100273,Deepa Khan,user100273@dmart.com,8925445628,,Lucknow,Uttar Pradesh,F,21,Bronze,,02-04-2023
100274,Rita Rao,,6884891393,,Vadodara,Gujarat,F,9,Gold,prefers discount,27-08-2023
100275,Pooja Chaudhary,user100275@dmart.com,8670454970,,Jaipur,Rajasthan,M,39,Bronze,,12-Jun-24
100276,Anita Joshi,user100276@dmart.com,-7776569547,,Jaipur,Rajasthan,F,64,Bronze,registered via app ,26-09-2025
100277,Suresh Nair,user100277@dmart.com,-9398135281,,Kolkata,West Bengal,F,34,Bronze,registered via app ,01-11-2024
100278,Sameer Kumar,user100278@dmart.com,-9534231751,,Hyderabad,Telangana,F,45,Bronze,registered via app ,27-Jun-23
100279,Rahul Chaudhary,user100279@dmart.com,-8979061321,,Surat,Gujarat,F,35,Bronze,,11-Jun-25
100280,Rita Khan,user100280@dmart.com,7466076292,,Vadodara,Gujarat,F,33,,prefers discount,26-12-2023
100281,Sunil Singh,user100281@dmart.com,7884939143,,Indore,Madhya Pradesh,O,46,Silver,,23-May-23
100282,Suresh Joshi,,6729780389,,Pune,Maharashtra,M,31,,,28-01-2025
100283,Rahul Rao,,8046243700,,Pune,Maharashtra,,38,Silver,registered via app ,01-Mar-25
100284,Manish Mehta,user100284@dmart.com,-8304055185,,Bengaluru,Karnataka,,38,Silver,,23-10-2023
100285,Rohit Singh,user100285@dmart.com,-9778733721,,Pune,Maharashtra,,26,,registered via app ,03-Apr-25
100286,Karan Gupta,user100286@dmart.com,-8276061012,27-01-2024 00:00,Surat,Gujarat,F,46,Gold,registered via app ,27-01-2024 00:00
100287,Deepa Gupta,user100287@dmart.com,6466648987,15-07-2025 00:00,Nagpur,Maharashtra,M,32,Bronze,prefers discount,15-07-2025 00:00
100288,Asha Nair,user100288@dmart.com,6102372246,,Bengaluru,Karnataka,O,25,Bronze,,27-02-2024
100289,Sameer Das,user100289@dmart.com,7055266930,,Chennai,Tamil Nadu,M,41,Silver,,25-Sep-23
100290,Priya Das,,-9952107632,,Vadodara,Gujarat,O,24,Silver,prefers discount,11-09-2024
100291,Isha Gupta,user100291@dmart.com,-8040484453,16-08-2024 00:00,Indore,Madhya Pradesh,F,35,Silver,prefers discount,16-08-2024 00:00
100292,Isha Joshi,user100292@dmart.com,7207893467,,Bengaluru,Karnataka,,34,Bronze,prefers discount,25-05-2024
100293,Sneha Singh,user100293@dmart.com,7556428403,,Lucknow,Uttar Pradesh,F,48,Gold,Frequent buyer,08-01-2024
100294,Neha Rao,user100294@dmart.com,9397179687,,Kolkata,West Bengal,F,40,Bronze,,02-08-2024
100295,Amit Rao,user100295@dmart.com,7568590687,,Vadodara,Gujarat,M,34,Silver,Frequent buyer,29-Jan-24
100296,Anita eMhta,user100296@dmart.com,9263166110,,Indore,Madhya Pradesh,M,44,Silver,Frequent buyer,07/27/2025
100297,Rita Mehta,,7160859600,,Patna,Bihar,M,51,Bronze,,18-Nov-24
100298,Anita Bhat,user100298@dmart.com,7932195048,,Patna,Bihar,M,41,Bronze,prefers discount,06/23/2023
100299,Suresh Singh,user100299@dmart.com,-9442231765,,Patna,Bihar,M,35,Silver,registered via app ,06-04-2023
100300,Priya Rao,user100300@dmart.com,-6856937383,16-01-2024 02:00,Jaipur,Rajasthan,F,19,Bronze,Frequent buyer,16-01-2024 02:00
100301,Rita Mehta,user100301@dmart.com,-8127298844,,Bhopal,Madhya Pradesh,M,22,,prefers discount,18-08-2025
100302,Rita Kumar,user100302@dmart.com,6532620219,05-06-2023 00:00,Chennai,Tamil Nadu,M,31,Silver,registered via app ,05-06-2023 00:00
100303,Isha Joshi,user100303@dmart.com,7077821154,,Vadodara,Gujarat,F,27,Silver,Frequent buyer,08-05-2024
100304,Rahul Rao,user100304@dmart.com,9859628047,,Bhopal,Madhya Pradesh,M,32,Gold,,07-02-2025
100305,Anita Khan,user100305@dmart.com,9483069747,,Chennai,Tamil Nadu,M,35,Silver,prefers discount,20-Oct-25
100306,Pooja Joshi,user100306@dmart.com,9419874802,,Lucknow,Uttar Pradesh,F,41,,registered via app ,07-Aug-25
100307,Karan Joshi,user100307@dmart.com,7570712716,,Hyderabad,Telangana,M,,,prefers discount,20-12-2023
100308,Sneha Joshi,user100308@dmart.com,-9667105931,,Lucknow,Uttar Pradesh,,34,Silver,registered via app ,25-01-2024
100309,Priya Verma,user100309@dmart.com,-8610556855,28-11-2025 00:00,Hyderabad,Telangana,,40,Gold,prefers discount,28-11-2025 00:00
100310,Isha Joshi,user100310@dmart.com,7465001488,03-02-2025 00:00,Bengaluru,Karnataka,O,35,,Frequent buyer ,03-02-2025 00:00
100311,Sunil Patel,user100311@dmart.com,9744669360,,Chennai,Tamil Nadu,M,11,Bronze,prefers discount,02-Sep-25
100312,Sameer Patel,user100312@dmart.com,9520399955,,Indore,Madhya Pradesh,M,23,Silver,,08/20/2025
100313,Manish Rao,user100313@dmart.com,7142492761,08-03-2025 00:00,Nagpur,Maharashtra,O,33,Gold,Frequent buyer,08-03-2025 00:00
100314,Amit Gupta,user100314@dmart.com,6627581467,,Bhopal,Madhya Pradesh,M,20,Bronze,prefers discount,10/17/2024
100315,Priya Kumar,user100315@dmart.com,9431028186,,Pune,Maharashtra,F,42,Bronze,,01-Aug-24
100316,Amit Sharma,user100316@dmart.com,-6338055380,,Bengaluru,Karnataka,M,53,Gold,Frequent buyer,03-Jul-25
100317,Rita Khan,user100317@dmart.com,-8518913771,,Bengaluru,Karnataka,O,49,, ,09-11-2023
100318,Karan Joshi,user100318@dmart.com,6148322343,,Mumbai,Maharashtra,M,32,Bronze,prefers discount,25-Oct-24
100319,Neha Singh,user100319@dmart.com,7009375725,,Chennai,Tamil Nadu,M,52,,,01-Jan-25
100320,Vikram Khan,user100320@dmart.com,-9497667325,25-08-2023 00:00,Kolkata,West Bengal,F,36,Bronze, ,25-08-2023 00:00
100321,Sunil Mehta,user100321@dmart.com,-6999291260,,Nagpur,Maharashtra,F,30,Bronze,,22-Oct-25
100322,Deepa Bhat,user100322@dmart.com,6985720708,,Indore,Madhya Pradesh,M,27,Silver,prefers discount,10-03-2025
100323,Isha Kumar,user100323@dmart.com,-7668250212,,Vadodara,Gujarat,O,31,Bronze,,06-08-2024
100324,Ramesh Das,user100324@dmart.com,-6178928630,,Surat,Gujarat,F,30,Bronze,prefers discount,26-Feb-24
100325,Pooja Mehta,user100325@dmart.com,9823407859,,Mumbai,Maharashtra,F,37,Gold,prefers discount,03/20/2024
100326,Karan Mehta,user100326@dmart.com,9954887270,,Patna,Bihar,F,36,Bronze,Frequent buyer,07-08-2024
100327,Amit Kumar,user100327@dmart.com,-7638190270,,Surat,Gujarat,O,35,,Frequent buyer,19-Jul-23
100328,Priya Kumar,user100328@dmart.com,-9811190510,,Jaipur,Rajasthan,M,,,prefers discount ,04-09-2023
100329,Sunil Mehta,user100329@dmart.com,-8394207155,,Pune,Maharashtra,F,40,Bronze,registered via app ,09-09-2025
100330,Asha Sharma,,9305119294,,Nagpur,Maharashtra,O,,Gold,prefers discount,30-07-2024
100331,Amit Nair,user100331@dmart.com,8400647872,,Patna,Bihar,F,,Gold,Frequent buyer,27-09-2025
100332,Sneha Bhat,user100332@dmart.com,8366630325,,Chennai,Tamil Nadu,,49,,,26-10-2023
100333,Rohit Singh,user100333@dmart.com,8902155358,,Bhopal,Madhya Pradesh,O,46,Gold,,07-01-2025
100334,Kavita Chaudhary,user100334@dmart.com,9944062811,,Jaipur,Rajasthan,M,17,Silver,prefers discount,25-Oct-23
100335,Vikram Verma,user100335@dmart.com,6180295939,,Vadodara,Gujarat,M,4,Silver,prefers discount,08-01-2023
100336,Sneha Verma,user100336@dmart.com,7696342525,,Surat,Gujarat,,46,Bronze,prefers discount,03/15/2025
100337,Rita Khan,user100337@@dmart.com,9435695558,,Kolkata,West Bengal,F,18,Gold,prefers discount,23-10-2023
100338,Rita Sharma,user100338@dmart.com,9554758019,,Jaipur,Rajasthan,,,Silver,,05/27/2023
100339,Rohit Joshi,user100339@dmart.com,-8728247320,,Chennai,Tamil Nadu,O,,Bronze,registered via app ,03-Oct-25
100340,Kavita Das,user100340@dmart.com,7507769401,,Mumbai,Maharashtra,,32,Bronze,registered via app ,01-Oct-25
100341,Sunil Khan,user100341@dmart.com,7631448122,,Mumbai,Maharashtra,O,20,Bronze,registered via app ,21-Nov-24
100342,Amit Nair,user100342@dmart.com,6121271586,,Kolkata,West Bengal,F,13,Silver,Frequent buyer,22-May-23
100343,Ramesh Mehta,user100343@dmart.com,6698989552,,Bengaluru,Karnataka,M,41,,registered via app ,09-11-2024
100344,Asha Das,user100344@dmart.com,9717575895,,Nagpur,Maharashtra,F,44,Bronze,Frequent buyer,07-Oct-25
100345,Isha Rao,user100345@dmart.com,-9411652854,,Jaipur,Rajasthan,M,28,,Frequent buyer,12-11-2025
100346,Deepa Verma,user100346@dmart.com,7536063229,,Delhi,Delhi,M,3,Silver,prefers discount,04-11-2025
100347,Kavita Gupta,user100347@dmart.com,6796760189,,Kolkata,West Bengal,F,28,,Frequent buyer,26-04-2025
100348,Amit Verma,user100348@dmart.com,-8278562967,16-10-2024 00:00,Lucknow,Uttar Pradesh,M,39,Bronze,registered via app ,16-10-2024 00:00
100349,Asha Joshi,user100349@dmart.com,-9688057401,,Patna,Bihar,M,17,Silver,Frequent buyer,18-09-2023
100350,Deepa Chaudhary,user100350@dmart.com,-9556128200,,Hyderabad,Telangana,F,37,Gold,registered via app ,03-06-2025
100351,Sunil Khan,user100351@dmart.com,8188488912,,Kolkata,West Bengal,,34,, ,19-Nov-23
100352,Suresh Khan,user100352@dmart.com,6171577713,,Nagpur,Maharashtra,O,41,Silver,,16-03-2025
100353,Sneha Bhat,user100353@dmart.com,8532145647,,Surat,Gujarat,,36,Silver,,09-10-2023
100354,Anita Kumar,user100354@dmart.com,7344546502,,Kolkata,West Bengal,F,23,Silver,registered via app ,05-05-2024
100355,Rita Das,user100355@dmart.com,9306734091,,Surat,Gujarat,M,49,Silver,registered via app ,01/25/2024
100356,Rohit Nair,user100356@dmart.com,-8720622185,,Lucknow,Uttar Pradesh,F,33,Silver,registered via app ,14-Oct-25
100357,Isha Verma,user100357@dmart.com,-9492300199,,Vadodara,Gujarat,,34,Silver,,05/17/2023
100358,Deepa Patel,user100358@dmart.com,-8697723503,,Delhi,Delhi,F,23,Gold,Frequent buyer ,09-02-2025
100359,Priya Bhat,user100359@dmart.com,9191260013,,Bhopal,Madhya Pradesh,M,,Gold,,16-05-2025
100360,Sunil Patel,user100360@dmart.com,9985092022,,Mumbai,Maharashtra,M,29,Silver,prefers discount,25-12-2024
100361,Rita Bhat,user100361@dmart.com,9180234764,,Delhi,Delhi,F,24,Silver,prefers discount,06-07-2024
100362,Asha Patel,,7869140915,,Delhi,Delhi,M,32,Bronze,registered via app ,02-03-2025
100363,Vikram Chaudhary,user100363@dmart.com,-8324713761,,Chennai,Tamil Nadu,O,,Silver,,03-Oct-25
100364,Rita Gupta,user100364@dmart.com,9001876541,,Hyderabad,Telangana,O,55,Gold,prefers discount,11-12-2023
100365,Vikram Rao,user100365@dmart.com,7048285105,13-05-2023 00:00,Mumbai,Maharashtra,,18,Gold,registered via app  ,13-05-2023 00:00
100366,Manish Joshi,user100366@dmart.com,7155868650,,Patna,Bihar,M,15,Silver,,07-09-2025
100367,Vikram Gupta,user100367@dmart.com,-9036990804,,Vadodara,Gujarat,O,52,Gold,prefers discount,13-Apr-23
100368,Asha Patel,user100368@dmart.com,-6286813119,17-04-2023 00:00,Nagpur,Maharashtra,M,32,Bronze,prefers discount,17-04-2023 00:00
100369,Deepa Singh,user100369@dmart.com,-6839172114,,Patna,Bihar,M,26,Bronze,registered via app ,05/18/2023
100370,Asha Singh,user100370@dmart.com,-9379745586,,Indore,Madhya Pradesh,M,47,,prefers discount,11-07-2024
100371,Neha Patel,user100371@dmart.com,9363635650,,Delhi,Delhi,F,27,Bronze,,18-05-2024
100372,Vikram Singh,user100372@@dmart.com,8104347223,,Jaipur,Rajasthan,M,56,Silver,,07-Apr-25
100373,Anita Bhat,user100373@dmart.com,-9684767603,,Bhopal,Madhya Pradesh,,43,Gold, ,28-02-2024
100374,Amit Patel,user100374@dmart.com,9715993591,,Pune,Maharashtra,F,29,Silver,registered via app ,10/14/2023
100375,Manish Gupta,user100375@dmart.com,-7785847402,,Chennai,Tamil Nadu,,60,Bronze,registered via app ,27-07-2023
100376,Ramesh Bhat,user100376@dmart.com,-9730733194,,Vadodara,Gujarat,M,27,Bronze,prefers discount,12/22/2024
100377,Rahul Sharma,user100377@dmart.com,6103679864,,Chennai,Tamil Nadu,M,43,Gold,Frequent buyer,15-Nov-24
100378,Manish Das,user100378@dmart.com,9347101842,,Chennai,Tamil Nadu,F,38,Bronze,,02-Nov-25
100379,Rita Verma,user100379@dmart.com,6179923279,,Pune,Maharashtra,M,50,Silver,registered via app ,25-01-2023
100380,Rita Sharma,user100380@dmart.com,7140346831,,Vadodara,Gujarat,F,53,Bronze,registered via app ,16-05-2023
100381,Pooja Chaudhary,user100381@dmart.com,8353321487,,Indore,Madhya Pradesh,F,35,Bronze,,11-08-2024
100382,Isha Das,user100382@dmart.com,7863471905,,Lucknow,Uttar Pradesh,F,25,Bronze,,11-03-2024
100383,Priya Chaudhary,user100383@dmart.com,-9365005665,,Surat,Gujarat,M,40,,registered via app ,08-08-2025
100384,Suresh Patel,user100384@dmart.com,8847057976,27-04-2023 00:00,Pune,Maharashtra,F,26,Bronze,,27-04-2023 00:00
100385,Sunil Mehta,user100385@dmart.com,8527258525,,Hyderabad,Telangana,M,59,Gold,prefers discount,05/30/2025
100386,Suresh Verma,user100386@dmart.com,6644443731,05-10-2025 00:00,Nagpur,Maharashtra,F,36,Bronze,Frequent buyer,05-10-2025 00:00
100387,Rohit Chaudhary,user100387@dmart.com,7534379217,,Bhopal,Madhya Pradesh,M,30,Silver,Frequent buyer,29-06-2023
100388,Asha Joshi,user100388@dmart.com,7251675591,,Lucknow,Uttar Pradesh,M,37,Silver,,13-12-2025
100389,Rohit Sharma,user100389@dmart.com,8984610440,,Kolkata,West Bengal,F,18,,registered via app ,01-04-2025
100390,Rohit Nair,user100390@dmart.com,-6638751365,,Bengaluru,Karnataka,F,23,Gold,,12-Jun-23
100391,Sneha Joshi,user100391@dmart.com,8371338340,,Vadodara,Gujarat,,49,Gold,prefers discount,11-09-2024
100392,Rahul Sharma,user100392@dmart.com,6801279776,,Nagpur,Maharashtra,F,27,,prefers discount,07-Aug-25
100393,Deepa Nair,user100393@dmart.com,-8433394098,,Kolkata,West Bengal,,22,Gold,prefers discount ,16-01-2023
100394,Ramesh Rao,user100394@dmart.com,9095745383,,Chennai,Tamil Nadu,F,41,Silver,,20-03-2023
100395,Ramesh Patel,user100395@dmart.com,9163438677,,Vadodara,Gujarat,M,49,Silver,,31-Oct-25
100396,Rahul Mehta,user100396@dmart.com,8314095085,,Pune,Maharashtra,M,43,Bronze,registered via app ,02-04-2023
100397,Manish Rao,user100397@dmart.com,8537868976,,Patna,Bihar,M,46,Bronze,,26-06-2024
100398,Ramesh Patel,user100398@dmart.com,-7929513675,,Indore,Madhya Pradesh,M,25,,Frequent buyer,05/30/2025
100399,Rohit Das,user100399@dmart.com,8293899119,11-08-2024 00:00,Hyderabad,Telangana,,17,Gold,prefers discount,11-08-2024 00:00
100400,Deepa Verma,user100400@dmart.com,-8061002335,,Jaipur,Rajasthan,O,53,,prefers discount,06-12-2024
100401,Rohit Kumar,user100401@dmart.com,-8744581116,,Hyderabad,Telangana,M,31,Gold,prefers discount,06-09-2023
100402,Priya Bhat,user100402@dmart.com,8193781673,,Nagpur,Maharashtra,M,31,,prefers discount,07/23/2024
100403,Amit Rao,user100403@dmart.com,-6371189001,01-12-2024 00:00,Surat,Gujarat,M,50,Bronze, ,01-12-2024 00:00
100404,Deepa Verma,user100404@dmart.com,-7728549830,,Surat,Gujarat,M,41,Bronze,prefers discount,17-09-2025
100405,Sneha Bhat,user100405@dmart.com,-8759634020,,Bhopal,Madhya Pradesh,O,,Bronze,,16-03-2023
100406,Amit Gupta,user100406@dmart.com,8553995829,,Lucknow,Uttar Pradesh,M,40,Bronze,,27-Aug-23
100407,Karan Patel,user100407@dmart.com,-7260363725,,Bengaluru,Karnataka,F,60,,prefers discount,23-04-2023
100408,Suresh Bhat,user100408@dmart.com,-9172384733,,Bengaluru,Karnataka,F,27,Silver,,02/23/2023
100409,Pooja Verma,user100409@dmart.com,-7433596248,,Nagpur,Maharashtra,M,46,Gold,,10-Jan-24
100410,Kavita Chaudhary,user100410@dmart.com,8965598551,,Kolkata,West Bengal,M,35,Bronze,,31-08-2024
100411,Karan Kumar,user100411@dmart.com,-6405079600,,Kolkata,West Bengal,F,38,Silver,prefers discount,03-09-2025
100412,Sameer Khan,user100412@dmart.com,6938097645,17-09-2023 00:00,Patna,Bihar,F,53,,Frequent buyer,17-09-2023 00:00
100413,Sameer Das,user100413@dmart.com,-8115927593,,Pune,Maharashtra,F,41,Gold,,30-05-2025
100414,Deepa Rao,user100414@dmart.com,6535362532,,Lucknow,Uttar Pradesh,M,41,,,10-May-25
100415,Neha Rao,user100415@dmart.com,-6515298197,,Surat,Gujarat,M,47,Bronze,registered via app ,24-03-2023
100416,Priya Rao,user100416@@dmart.com,-6475772019,,Surat,Gujarat,F,30,Gold,,26-04-2025
100417,Ramesh Nair,user100417@dmart.com,-9684034861,08-03-2025 00:00,Jaipur,Rajasthan,M,24,Silver,registered via app ,08-03-2025 00:00
100418,Rahul Kumar,user100418@@dmart.com,-6263730654,,Pune,Maharashtra,M,22,Silver,,28-07-2025
100419,Amit Mehta,user100419@dmart.com,7951757946,,Patna,Bihar,O,11,,,04-04-2024
100420,Neha Sharma,user100420@dmart.com,8369733435,,Surat,Gujarat,M,59,Bronze,,10/24/2023
100421,Amit Verma,user100421@dmart.com,9860212096,,Vadodara,Gujarat,M,21,Silver,,15-05-2024
100422,Ramesh Sharma,,9305778466,,Lucknow,Uttar Pradesh,F,32,Bronze,,09-05-2025
100423,Anita Rao,user100423@dmart.com,8427582821,,Chennai,Tamil Nadu,M,31,Gold,registered via app ,31-12-2024
100424,Sneha Patel,user100424@dmart.com,6443208041,08-10-2023 00:00,Mumbai,Maharashtra,F,38,Silver,Frequent buyer,08-10-2023 00:00
100425,Kavita Mehta,user100425@dmart.com,-6921415321,,Pune,Maharashtra,M,44,Bronze,,16-Mar-23
100426,Suresh Gupta,user100426@dmart.com,7075101944,,Jaipur,Rajasthan,M,45,Bronze,registered via app ,08-05-2024
100427,Deepa Gupta,user100427@dmart.com,9972033259,,Vadodara,Gujarat,O,28,Silver,prefers discount ,01-01-2023
100428,Sameer Sharma,user100428@dmart.com,7005965322,,Patna,Bihar,F,32,Gold,registered via app ,03-04-2023
100429,Isha Singh,user100429@dmart.com,7574717168,,Bengaluru,Karnataka,F,38,Silver,registered via app ,05-Sep-24
100430,Rahul Bhat,user100430@dmart.com,-7805418000,,Surat,Gujarat,M,32,Bronze,,09-03-2024
100431,Ramesh Rao,user100431@dmart.com,-7417550814,,Lucknow,Uttar Pradesh,,54,,,27-12-2025
